source,section,basis,t,ub,lb,event
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,481.70293933300127,,75161.200303,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,483.12311583300107,,75434.801935,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,484.94024570799957,,77006.139378,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,486.7872127920018,,78593.72102,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,487.35288091700204,,78889.507679,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,487.40843012500045,1152124.072672,78889.507679,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,487.6661113750015,1151728.170952,78889.507679,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,488.90945354200085,,79922.042635,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,489.2803815420011,1146585.774768,80619.426769,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,489.66359495800134,,81007.552631,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,489.86317370800316,1146585.767856,81007.552631,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,490.5775011250007,1146558.440272,81007.552631,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,491.2344482080007,,81824.3881,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,491.78625195800123,1146486.507808,82196.026261,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,492.29977450000297,,82206.190387,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,492.630309958,1146485.044816,82206.190387,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,493.7754581670015,,85504.210076,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,494.07113587500135,1146058.38296,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,495.3417510420004,1146058.141138,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,496.62962275000245,1146056.448384,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,496.8481969170025,1142926.718702,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,497.7369444169999,1139348.898702,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,499.90888004200315,1138804.898702,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,500.7922049580011,1137626.258558,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,501.3777217500028,1137619.284501,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,505.32712783300303,1137349.219085,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,506.8851121250009,1137084.193142,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,508.3327607499996,1137019.997654,85504.210076,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,509.5790204170007,,85722.495169,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,510.9899385830031,,86492.150332,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,512.2890221250018,,86651.536064,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,513.8712214170009,,88659.489223,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,515.4385749169996,,89675.169239,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,515.887335958003,1136964.401702,89675.169239,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,516.4197899170031,1136794.603398,89675.169239,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,517.1989983330022,,90533.142753,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,533.4589241670001,,90533.14277,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,534.9933855420022,,92042.392644,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,535.8124710420016,,92042.395339,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,537.280420500003,,93783.068484,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,537.7930732080022,1136747.120072,93783.068484,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,538.3760546250014,1136475.120072,93783.068484,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,541.1443268330004,1135659.120072,93783.068484,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,542.1223175420018,1134867.962816,93783.068484,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,543.6060648330022,1134596.850496,93783.068484,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,557.8337733330009,,93783.094548,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,559.1725045420026,,94463.455846,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,566.4195950419999,1132516.47176,94463.455846,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,575.1558300830002,1132515.584088,94463.455846,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,587.0485903330009,1132243.584088,94463.455846,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup0_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,595.5679264999999,1132243.584088,94463.455845,final
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,31.28798199999801,,-18372000.0,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,50.10555837499851,,-18300000.0,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,50.656403832999786,,-6437178.0738,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,51.19562762499845,,-2819387.434446,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,51.25534229199911,1437094.22328,-2295853.147868,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,51.71636899999794,,-297339.793132,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,52.12453183300022,1437028.842544,-297338.235582,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,52.239493083001435,,-297338.024776,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,53.14892658299868,1415479.328048,-297143.076945,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,53.149119249999785,,-297142.817098,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,53.17276624999795,1415413.947312,-297142.817098,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,53.829027249998035,,-297108.158909,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,53.99605291699845,1408297.114496,-296944.74809,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,54.72580791699875,,-296337.891517,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,55.261140124999656,,-295556.722063,cp_bound
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,55.29503908300103,1408062.446376,-295556.722063,cp_incumbent
benchmarks/output/ddd_integrated_cp_sat_warmup/k39/warmup300_600s_seed0/result.json,root,optimizer_elapsed_excludes_runner_preparation,55.620945792001294,1406952.661416,-295156.680405,cp_incumbent
